mfe_r,mae_r,peak_bar,final_r,hold
2.8938901192332205,5.186650035407892,93,-3.8948409926993945,240
1.6763334029477477,6.686508574115788,18,-3.487881259194289,240
0.8485775403884727,2.3849791497285873,224,0.6335866067681976,240
3.6985127126267288,0.7189765976107682,214,-0.048339791442297234,240
3.7553336862714586,3.798908464825646,139,-3.7555532065665362,240
2.411849272944307,1.4051803886630616,157,0.552855110578329,240
5.667178938351835,1.0083758419774833,154,2.512936622070939,240
2.0172294882276396,0.9288401774509293,152,0.2589370647860693,240
2.4139511731861654,2.028081682647482,179,-1.4417212557717627,240
2.914368374736554,1.8463104695774775,8,0.8814375770969708,240
2.819115111888132,0.17908463611053835,84,2.5688369933893576,240
2.2179571306753,0.28530354003009123,81,1.2368093722342643,240
0.6641489043550398,2.214456828401717,7,-1.8503978680825695,240
1.6616957489583848,0.19626327743598151,194,1.4112264234685639,240
2.730217586109529,5.4543712746929485,57,-2.8573503342411852,240
2.4270072789835995,0.37235142571236063,11,0.7464267006178718,240
1.1985998832258116,0.9819167454399268,167,-0.33870995748628846,240
0.09632217236071833,4.7850286637600865,4,-2.3926427614431587,240
0.8624619086770765,2.974016104560838,6,-2.159882993199884,240
1.0617382615931732,0.7326335399933601,39,0.2389764575932678,240
5.6657158227465,0.05103675541184568,222,5.110035261486551,240
4.902618345914322,0.04275991262692281,207,4.024873957627348,240
1.5652256948536842,0.6347859762461597,231,1.264741008989843,240
1.894179682834604,0.9751044345469114,157,-0.6939755350706298,240
1.5308733743447829,3.9998138376498678,36,-3.954213354158699,240
5.357487933153251,0.3355060512593113,203,4.696819495455999,240
1.5452010037735229,7.658300704226345,119,-7.238576804282907,240
3.3926549071085055,1.4613205308390513,169,2.4395458400874253,240
0.7177591256339805,1.0181597684187242,109,-0.08876264647751872,240
2.4656651354424506,0.08653384409386725,153,1.6901570659918062,240
0.6655399394691401,1.5817416628822312,35,-0.492349995670144,240
0.6013835291295928,2.37689680560785,53,-1.6788337148428205,240
1.0860485863592184,2.2258518646540613,8,-0.544425481831899,240
3.7749052866437744,4.1926830734458465,129,-3.6895783860299884,240
0.4089516547102556,1.0940107960400718,14,-0.4682105728290827,240
0.017536689200571835,4.353101861684986,1,-1.695721599227118,240
